timestamp,value,frequency_label,male_action_label
91500,14,AB,L
91510,15,AB,L
91520,49,G,W
91530,55,G,W
91540,7,TA,L
91550,29,B,F
91560,49,G,W
91570,20,AB,L
91580,27,B,F
91590,47,G,W
91600,55,G,W
91610,35,G,W
91620,3,D,W
91630,56,G,W
91640,39,G,W
91650,0,D,W
91660,36,G,W
91670,39,G,W
91680,52,G,W
91690,56,G,W
91700,15,AB,L
91710,24,B,F
91720,4,T,R
91730,17,AB,L
91740,7,TA,L
91750,35,G,W
91760,43,G,W
91770,25,B,F
91780,47,G,W
91790,27,B,F
91800,46,G,W
91810,24,B,F
91820,49,G,W
91830,60,G,W
91840,23,B,F
91850,49,G,W
91860,2,D,W
91870,37,G,W
91880,53,G,W
91890,42,G,W
91900,21,B,F
91910,20,AB,L
91920,2,D,W
91930,30,B,F
91940,23,B,F
91950,44,G,W
91960,44,G,W
91970,17,AB,
91980,56,G,W
91990,45,G,W
92000,59,G,W
92010,21,B,F
92020,2,D,W
92030,55,G,W
92040,30,B,F
92050,13,AB,L
92060,49,G,W
92070,34,G,W
92080,26,B,F
92090,5,T,R
92100,57,G,W
92110,46,G,W
92120,27,B,F
92130,1,D,W
92140,58,G,W
92150,19,AB,L
92160,19,AB,L
92170,22,B,F
92180,3,D,W
92190,4,T,R
92200,31,B,F
92210,52,G,W
92220,41,G,W
92230,40,G,W
92240,17,AB,
92250,58,G,W
92260,13,AB,
92270,48,G,W
92280,52,G,W
92290,14,AB,L
92300,9,TA,L
92310,41,G,W
92320,59,G,W
92330,6,TA,L
92340,26,B,F
92350,34,G,W
92360,30,B,F
92370,15,AB,L
92380,35,G,W
92390,16,AB,
92400,3,D,W
92410,48,G,W
92420,12,AB,L
92430,19,AB,L
92440,5,T,
92450,44,G,W
92460,37,G,W
92470,54,G,W
92480,55,G,W
92490,17,AB,L
92500,4,T,
92510,54,G,W
92520,43,G,W
92530,56,G,W
92540,57,G,W
92550,2,D,W
92560,13,AB,
92570,43,G,W
92580,49,G,W
92590,48,G,W
92600,49,G,W
92610,14,AB,
92620,51,G,W
92630,14,AB,
92640,42,G,W
92650,21,B,F
92660,58,G,W
92670,56,G,W
92680,53,G,W
92690,53,G,W
92700,26,B,F
92710,9,TA,L
92720,24,B,F
92730,26,B,F
92740,31,B,F
92750,21,B,F
92760,21,B,F
92770,40,G,W
92780,19,AB,L
92790,26,B,F
92800,15,AB,L
92810,58,G,W
92820,52,G,W
92830,56,G,W
92840,6,TA,L
92850,26,B,F
92860,10,TA,L
92870,40,G,W
92880,55,G,W
92890,54,G,W
92900,40,G,W
92910,59,G,W
92920,46,G,W
92930,48,G,W
92940,17,AB,
92950,60,G,W
92960,45,G,W
92970,39,G,W
92980,19,AB,
92990,44,G,W
93000,50,G,W
93010,20,AB,L
93020,5,T,
93030,50,G,W
93040,35,G,W
93050,20,AB,
93060,0,D,W
93070,0,D,W
93080,49,G,W
93090,53,G,W
93100,59,G,W
93110,30,B,F
93120,3,D,W
93130,22,B,F
93140,9,TA,L
93150,0,D,W
93160,54,G,W
93170,29,B,F
93180,15,AB,L
93190,4,T,
93200,49,G,W
93210,17,AB,L
93220,19,AB,L
93230,57,G,W
93240,55,G,W
93250,54,G,W
93260,16,AB,L
93270,13,AB,L
93280,11,AB,L
93290,48,G,W
93300,60,G,W
93310,50,G,W
93320,52,G,W
93330,9,TA,L
93340,8,TA,L
93350,38,G,W
93360,43,G,W
93370,21,B,F
93380,29,B,F
93390,17,AB,L
93400,56,G,W
93410,25,B,F
93420,24,B,F
93430,36,G,W
93440,26,B,F
93450,58,G,W
93460,12,AB,
93470,49,G,W
93480,40,G,W
93490,17,AB,L
93500,26,B,F
93510,26,B,F
93520,26,B,F
93530,28,B,F
93540,8,TA,L
93550,51,G,W
93560,25,B,F
93570,18,AB,L
93580,38,G,W
93590,23,B,F
93600,31,B,F
93610,16,AB,L
93620,31,B,F
93630,14,AB,L
93640,25,B,F
93650,45,G,W
93660,42,G,W
93670,37,G,W
93680,7,TA,
93690,40,G,W
93700,3,D,W
93710,44,G,W
93720,13,AB,
93730,37,G,W
93740,38,G,W
93750,17,AB,L
93760,14,AB,L
93770,38,G,W
93780,23,B,F
93790,29,B,F
93800,45,G,W
93810,33,B,F
93820,29,B,F
93830,19,AB,L
93840,35,G,W
93850,0,D,W
93860,52,G,W
93870,38,G,W
93880,54,G,W
93890,13,AB,
93900,52,G,W
93910,51,G,W
93920,20,AB,
93930,46,G,W
93940,11,AB,L
93950,31,B,F
93960,41,G,W
93970,18,AB,
93980,3,D,W
93990,14,AB,L
94000,17,AB,L
94010,19,AB,L
94020,54,G,W
94030,59,G,W
94040,52,G,W
94050,56,G,W
94060,39,G,W
94070,36,G,W
94080,55,G,W
94090,12,AB,
94100,43,G,W
94110,3,D,W
94120,4,T,
94130,38,G,W
94140,14,AB,L
94150,7,TA,L
94160,3,D,W
94170,25,B,F
94180,19,AB,L
94190,16,AB,L
94200,4,T,R
94210,27,B,F
94220,28,B,F
94230,18,AB,L
94240,58,G,W
94250,24,B,F
94260,54,G,W
94270,20,AB,
94280,45,G,W
94290,12,AB,
94300,51,G,W
94310,2,D,W
94320,21,B,F
94330,28,B,F
94340,41,G,W
94350,19,AB,L
94360,31,B,F
94370,17,AB,L
94380,47,G,W
94390,1,D,W
94400,39,G,W
94410,18,AB,
94420,37,G,W
94430,17,AB,L
94440,9,TA,L
94450,16,AB,L
94460,6,TA,L
94470,32,B,F
94480,44,G,W
94490,46,G,W
94500,28,B,F
94510,28,B,F
94520,57,G,W
94530,31,B,F
94540,50,G,W
94550,13,AB,L
94560,6,TA,L
94570,11,AB,L
94580,32,B,F
94590,51,G,W
94600,10,TA,L
94610,24,B,F
94620,29,B,F
94630,50,G,W
94640,51,G,W
94650,31,B,F
94660,22,B,F
94670,56,G,W
94680,23,B,F
94690,31,B,F
94700,1,D,W
94710,51,G,W
94720,17,AB,L
94730,28,B,F
94740,57,G,W
94750,17,AB,
94760,0,D,W
94770,12,AB,L
94780,24,B,F
94790,43,G,W
94800,9,TA,L
94810,29,B,F
94820,0,D,W
94830,55,G,W
94840,30,B,F
94850,45,G,W
94860,22,B,F
94870,54,G,W
94880,45,G,W
94890,22,B,F
94900,52,G,W
94910,17,AB,L
94920,16,AB,L
94930,15,AB,L
94940,47,G,W
94950,52,G,W
94960,35,G,W
94970,14,AB,L
94980,16,AB,L
94990,38,G,W
95000,32,B,F
95010,32,B,F
95020,31,B,F
95030,57,G,W
95040,58,G,W
95050,42,G,W
95060,25,B,F
95070,48,G,W
95080,19,AB,L
95090,26,B,F
95100,31,B,F
95110,8,TA,L
95120,20,AB,L
95130,24,B,F
95140,18,AB,L
95150,56,G,W
95160,17,AB,
95170,50,G,W
95180,11,AB,L
95190,31,B,F
95200,14,AB,L
95210,25,B,F
95220,43,G,W
95230,40,G,W
95240,60,G,W
95250,12,AB,
95260,58,G,W
95270,8,TA,
95280,53,G,W
95290,60,G,W
95300,30,B,F
95310,48,G,W
95320,32,B,F
95330,18,AB,L
95340,7,TA,L
95350,37,G,W
95360,10,TA,
95370,51,G,W
95380,39,G,W
95390,38,G,W
95400,59,G,W
95410,34,G,W
95420,15,AB,
95430,57,G,W
95440,54,G,W
95450,55,G,W
95460,45,G,W
95470,27,B,F
95480,45,G,W
95490,45,G,W
95500,28,B,F
95510,29,B,F
95520,50,G,W
95530,54,G,W
95540,3,D,W
95550,22,B,F
95560,32,B,F
95570,29,B,F
95580,2,D,W
95590,16,AB,L
95600,16,AB,L
95610,45,G,W
95620,45,G,W
95630,3,D,W
95640,2,D,W
95650,54,G,W
95660,57,G,W
95670,31,B,F
95680,29,B,F
95690,24,B,F
95700,30,B,F
95710,9,TA,L
95720,10,TA,L
95730,19,AB,L
95740,43,G,W
95750,15,AB,L
95760,18,AB,L
95770,54,G,W
95780,8,TA,
95790,48,G,W
95800,35,G,W
95810,7,TA,
95820,44,G,W
95830,50,G,W
95840,9,TA,L
95850,33,B,F
95860,17,AB,L
95870,33,B,F
95880,30,B,F
95890,60,G,W
95900,3,D,W
95910,43,G,W
95920,25,B,F
95930,17,AB,L
95940,17,AB,L
95950,25,B,F
95960,45,G,W
95970,7,TA,L
95980,24,B,F
95990,13,AB,L
96000,18,AB,L
96010,51,G,W
96020,15,AB,L
96030,18,AB,L
96040,30,B,F
96050,43,G,W
96060,22,B,F
96070,6,TA,L
96080,40,G,W
96090,29,B,F
96100,57,G,W
96110,56,G,W
96120,52,G,W
96130,22,B,F
96140,23,B,F
96150,9,TA,L
96160,13,AB,L
96170,27,B,F
96180,3,D,W
96190,15,AB,L
96200,32,B,F
96210,27,B,F
96220,32,B,F
96230,5,T,R
96240,7,TA,L
96250,34,G,W
96260,31,B,F
96270,21,B,F
96280,3,D,W
96290,36,G,W
96300,56,G,W
96310,45,G,W
96320,30,B,F
96330,54,G,W
96340,25,B,F
96350,11,AB,L
96360,57,G,W
96370,28,B,F
96380,9,TA,L
96390,17,AB,L
96400,12,AB,L
96410,57,G,W
96420,13,AB,
96430,37,G,W
96440,12,AB,L
96450,7,TA,L
96460,0,D,W
96470,0,D,W
96480,4,T,
96490,36,G,W
96500,45,G,W
96510,6,TA,L
96520,22,B,F
96530,21,B,F
96540,0,D,W
96550,20,AB,
96560,1,D,W
96570,34,G,W
96580,26,B,F
96590,45,G,W
96600,26,B,F
96610,1,D,W
96620,9,TA,L
96630,28,B,F
96640,44,G,W
96650,49,G,W
96660,0,D,W
96670,7,TA,L
96680,22,B,F
96690,45,G,W
96700,30,B,F
96710,50,G,W
96720,12,AB,
96730,48,G,W
96740,13,AB,L
96750,11,AB,L
96760,43,G,W
96770,46,G,W
96780,11,AB,L
96790,8,TA,L
96800,2,D,W
96810,38,G,W
96820,51,G,W
96830,13,AB,
96840,51,G,W
96850,4,T,R
96860,28,B,F
96870,27,B,F
96880,2,D,W
96890,45,G,W
96900,22,B,F
96910,29,B,F
96920,15,AB,L
96930,57,G,W
96940,17,AB,
96950,58,G,W
96960,48,G,W
96970,58,G,W
96980,51,G,W
96990,25,B,F
97000,31,B,F
97010,44,G,W
97020,55,G,W
97030,31,B,F
97040,47,G,W
97050,1,D,W
97060,24,B,F
97070,9,TA,L
97080,30,B,F
97090,19,AB,L
97100,10,TA,L
97110,25,B,F
97120,37,G,W
97130,20,AB,
97140,39,G,W
97150,9,TA,L
97160,11,AB,L
97170,25,B,F
97180,44,G,W
97190,23,B,F
97200,11,AB,L
97210,60,G,W
97220,21,B,F
97230,15,AB,L
97240,24,B,F
97250,27,B,F
97260,2,D,W
97270,18,AB,L
97280,30,B,F
97290,38,G,W
97300,3,D,W
97310,16,AB,
97320,60,G,W
97330,45,G,W
97340,37,G,W
97350,53,G,W
97360,36,G,W
97370,10,TA,L
97380,30,B,F
97390,0,D,W
97400,15,AB,L
97410,17,AB,L
97420,45,G,W
97430,18,AB,L
97440,13,AB,L
97450,27,B,F
97460,41,G,W
97470,6,TA,L
97480,6,TA,L
97490,14,AB,L
97500,36,G,W
97510,34,G,W
97520,13,AB,
97530,59,G,W
97540,49,G,W
97550,15,AB,
97560,46,G,W
97570,12,AB,
97580,52,G,W
97590,21,B,F
97600,27,B,F
97610,2,D,W
97620,50,G,W
97630,50,G,W
97640,33,B,F
97650,22,B,F
97660,3,D,W
97670,18,AB,L
97680,15,AB,L
97690,1,D,W
97700,8,TA,L
97710,6,TA,L
97720,40,G,W
97730,48,G,W
97740,28,B,F
97750,42,G,W
97760,17,AB,
97770,3,D,W
97780,21,B,F
97790,0,D,W
97800,50,G,W
97810,5,T,R
97820,26,B,F
97830,59,G,W
97840,58,G,W
97850,58,G,W
97860,50,G,W
97870,56,G,W
97880,7,TA,L
97890,19,AB,L
97900,47,G,W
97910,26,B,F
97920,42,G,W
97930,5,T,
97940,43,G,W
97950,48,G,W
97960,53,G,W
97970,28,B,F
97980,53,G,W
97990,45,G,W
98000,48,G,W
98010,53,G,W
98020,41,G,W
98030,35,G,W
98040,37,G,W
98050,47,G,W
98060,29,B,F
98070,1,D,W
98080,39,G,W
98090,22,B,F
98100,35,G,W
98110,33,B,F
98120,45,G,W
98130,15,AB,L
98140,32,B,F
98150,37,G,W
98160,49,G,W
98170,9,TA,
98180,47,G,W
98190,50,G,W
98200,45,G,W
98210,3,D,W
98220,41,G,W
98230,45,G,W
98240,6,TA,L
98250,5,T,R
98260,14,AB,L
98270,37,G,W
98280,23,B,F
98290,56,G,W
98300,44,G,W
98310,5,T,
98320,58,G,W
98330,35,G,W
98340,10,TA,
98350,47,G,W
98360,15,AB,L
98370,7,TA,L
98380,7,TA,L
98390,21,B,F
98400,1,D,W
98410,2,D,W
98420,19,AB,
98430,0,D,W
98440,36,G,W
98450,37,G,W
98460,32,B,F
98470,25,B,F
98480,52,G,W
98490,38,G,W
98500,28,B,F
98510,32,B,F
98520,31,B,F
98530,21,B,F
98540,47,G,W
98550,60,G,W
98560,16,AB,L
98570,17,AB,L
98580,31,B,F
98590,16,AB,L
98600,2,D,W
98610,59,G,W
98620,12,AB,
98630,45,G,W
98640,45,G,W
98650,37,G,W
98660,5,T,
98670,41,G,W
98680,2,D,W
98690,40,G,W
98700,30,B,F
98710,16,AB,L
98720,23,B,F
98730,15,AB,L
98740,58,G,W
98750,40,G,W
98760,9,TA,
98770,47,G,W
98780,13,AB,L
98790,30,B,F
98800,48,G,W
98810,19,AB,
98820,51,G,W
98830,23,B,F
98840,46,G,W
98850,49,G,W
98860,36,G,W
98870,26,B,F
98880,12,AB,L
98890,1,D,W
98900,42,G,W
98910,25,B,F
98920,48,G,W
98930,60,G,W
98940,29,B,F
98950,60,G,W
98960,23,B,F
98970,1,D,W
98980,35,G,W
98990,53,G,W
99000,27,B,F
99010,0,D,W
99020,33,B,F
99030,5,T,R
99040,40,G,W
99050,56,G,W
99060,17,AB,L
99070,13,AB,L
99080,28,B,F
99090,39,G,W
99100,59,G,W
99110,46,G,W
99120,38,G,W
99130,49,G,W
99140,34,G,W
99150,27,B,F
99160,14,AB,L
99170,12,AB,L
99180,27,B,F
99190,49,G,W
99200,32,B,F
99210,17,AB,L
99220,45,G,W
99230,10,TA,
99240,50,G,W
99250,17,AB,L
99260,32,B,F
99270,14,AB,L
99280,23,B,F
99290,26,B,F
99300,54,G,W
99310,24,B,F
99320,5,T,R
99330,28,B,F
99340,17,AB,L
99350,4,T,R
99360,22,B,F
99370,59,G,W
99380,24,B,F
99390,8,TA,L
99400,2,D,W
99410,24,B,F
99420,13,AB,L
99430,35,G,W
99440,46,G,W
99450,22,B,F
99460,44,G,W
99470,4,T,
99480,20,AB,L
99490,37,G,W
99500,32,B,F
99510,1,D,W
99520,60,G,W
99530,60,G,W
99540,49,G,W
99550,25,B,F
99560,50,G,W
99570,22,B,F
99580,28,B,F
99590,16,AB,L
99600,32,B,F
99610,4,T,R
99620,19,AB,L
99630,13,AB,L
99640,4,T,R
99650,25,B,F
99660,14,AB,L
99670,6,TA,L
99680,35,G,W
99690,46,G,W
99700,14,AB,L
99710,31,B,F
99720,21,B,F
99730,46,G,W
99740,55,G,W
99750,5,T,
99760,34,G,W
99770,51,G,W
99780,7,TA,
99790,0,D,W
99800,43,G,W
99810,1,D,W
99820,29,B,F
99830,56,G,W
99840,48,G,W
99850,60,G,W
99860,26,B,F
99870,11,AB,L
99880,7,TA,L
99890,52,G,W
99900,43,G,W
99910,7,TA,
99920,54,G,W
99930,22,B,F
99940,51,G,W
99950,7,TA,L
99960,26,B,F
99970,37,G,W
99980,4,T,R
99990,9,TA,L
